id,x,y
254838,2.39428,49.1041
254839,2.39699,49.10324
254840,2.40669,49.10227
254841,2.40833,49.10202
254842,2.4109,49.10129
254843,2.4132,49.10021
254844,2.46295,48.91216
254845,2.32169,48.60846
254846,2.32193,48.60863
254847,2.32607,48.61342
254848,2.32416,48.61129
254849,2.32995,48.61578
254850,2.33035,48.61565
254851,2.33024,48.61549
254852,2.32287,48.61222
254853,2.32338,48.61221
254854,2.32287,48.61137
254855,2.32339,48.61136
254856,2.3256,48.61085
254857,2.32522,48.61047
254858,2.32478,48.61054
254859,2.3255,48.61089
254860,2.32603,48.61148
254861,2.32494,48.61111
254862,2.32636,48.61057
254863,2.32312,48.60755
254864,2.32335,48.60772
254865,2.32608,48.61354
254866,2.32604,48.61344
254867,2.32621,48.61346
254868,2.32619,48.61352
254869,2.44789,48.91622
254870,2.44779,48.91609
254871,2.49444,48.57336
254872,2.4944,48.57374
254873,2.49402,48.57419
254874,2.49413,48.57459
254875,2.49178,48.57539
254876,2.49142,48.57562
254877,2.49068,48.57666
254878,2.49071,48.57683
254879,2.49901,48.56851
254880,2.49923,48.56851
254881,2.49925,48.56873
254882,2.49899,48.5687
254883,2.49915,48.56969
254884,2.48854,48.57964
254885,2.48857,48.58002
254886,2.48899,48.58004
254887,2.48901,48.57722
254888,2.02592,48.52873
254889,2.00727,48.52969
254890,2.6141,48.93599
254891,2.61538,48.93648
254892,2.61636,48.93602
254893,2.61667,48.93619
254894,2.61658,48.93656
254895,2.61685,48.93689
254896,2.63873,48.93256
254897,2.64116,48.93188
254898,2.6426,48.93092
254899,2.63553,48.93306
254900,2.02069,49.05747
254901,2.0224,49.05651
254902,2.02248,49.05696
254903,2.05408,49.05695
254904,2.05362,49.05638
254905,2.6394,48.78767
254906,2.64104,48.78916
254907,2.66212,48.78412
254908,2.66313,48.78405
254909,2.66349,48.7842
254910,2.66386,48.7862
254911,2.65658,48.7847
254912,2.65656,48.78993
254913,2.65654,48.78484
254914,2.6579,48.78224
254915,2.65841,48.78153
254916,2.23059,48.72701
254917,2.2309,48.72717
254918,2.23037,48.72762
254919,2.70078,48.29541
254920,2.70091,48.29498
254921,2.70104,48.29501
254922,2.7009,48.29518
254923,2.70017,48.29639
254924,2.69942,48.29672
254925,2.69961,48.29694
254926,1.57959,49.08053
254927,1.58224,49.08135
254928,1.58608,49.08201
254929,1.59475,49.07767
254930,2.70151,48.29713
254931,2.70099,48.29746
254932,2.70123,48.29774
254933,2.7015,48.29763
254934,2.70134,48.29967
254935,2.70116,48.29965
254936,2.70113,48.29974
254937,2.70133,48.29976
254938,2.70268,48.30021
254939,2.70277,48.30005
254940,2.703,48.30011
254941,2.70297,48.30023
254942,2.70181,48.30138
254943,2.7021,48.30047
254944,2.70093,48.30216
254945,2.70071,48.30206
254946,2.70101,48.30212
254947,2.7012,48.30254
254948,2.70468,48.30653
254949,2.70777,48.30889
254950,2.70815,48.30888
254951,2.71123,48.30983
254952,2.71215,48.31025
254953,2.71691,48.30989
254954,2.71733,48.31091
254955,2.71858,48.31126
254956,2.71866,48.31145
254957,2.69678,48.29644
254958,2.69686,48.29674
254959,2.69703,48.29671
254960,2.69688,48.29662
254961,2.24318,48.59237
254962,2.24303,48.59299
254963,2.24325,48.59304
254964,2.24529,48.59481
254965,2.24385,48.59467
254966,2.24336,48.59483
254967,2.24556,48.59402
254968,2.24626,48.59412
254969,2.24653,48.59358
254970,2.25373,48.58847
254971,2.25428,48.58901
254972,2.2463,48.58845
254973,2.24688,48.58848
254974,2.24687,48.58862
254975,2.24628,48.58859
254976,2.24269,48.57936
254977,2.24243,48.57947
254978,2.24068,48.59208
254979,2.24532,48.59256
254980,2.24236,48.57918
254981,2.24124,48.5784
254982,2.24594,48.5931
254983,2.2459,48.59359
254984,2.24554,48.59404
254985,2.24521,48.59502
254986,2.24408,48.59587
254987,2.2439,48.59353
254988,2.24406,48.59247
254989,2.25483,48.58795
254990,2.25422,48.58919
254991,2.24262,48.58212
254992,2.24332,48.58181
254993,2.24377,48.58201
254994,2.24587,48.58189
254995,2.24596,48.58218
254996,2.31658,48.60632
254997,2.31685,48.6064
254998,1.97484,49.17059
254999,1.975,49.17128
255000,1.97574,49.16831
255001,1.97567,49.1682
255002,1.97627,49.17489
255003,1.97638,49.17567
255004,1.97613,49.17933
255005,1.97574,49.18123
255006,1.9743,49.16777
255007,1.9736,49.16746
255008,1.97475,49.17084
255009,2.39343,48.71649
255010,2.39485,48.7169
255011,2.3876,48.71642
255012,2.38865,48.71634
255013,2.38809,48.71647
255014,2.38634,48.71633
255015,2.38458,48.71567
255016,2.45398,48.9142
255017,2.46006,48.9144
255018,2.45947,48.91487
255019,2.68339,48.55189
255020,2.6852,48.5524
255021,2.68771,48.55395
255022,2.69018,48.55465
255023,2.69182,48.55572
255024,2.46218,48.91912
255025,2.46196,48.91865
255026,2.4617,48.91835
255027,2.78755,48.40892
255028,2.78825,48.40799
255029,2.1879,48.80727
255030,2.18769,48.80727
255031,2.66485,48.63138
255032,2.66415,48.63134
255033,2.66411,48.63145
255034,2.66608,48.62556
255035,2.66707,48.62506
255036,2.69376,48.58937
255037,2.69728,48.58854
255038,2.68614,48.59777
255039,2.7617,48.58562
255040,2.75953,48.5868
255041,2.75563,48.58821
255042,2.75506,48.58875
255043,2.75445,48.59011
255044,2.75409,48.5905
255045,3.01645,48.54645
255046,3.01815,48.54726
255047,3.01826,48.54659
255048,2.86514,48.5712
255049,3.16481,48.51083
255050,3.16112,48.51022
255051,2.26318,48.75126
255052,2.2621,48.75024
255053,2.29087,48.76104
255054,2.29116,48.76142
255055,2.29092,48.76144
255056,2.29087,48.76128
255057,3.07719,48.8122
255058,2.9242,48.85991
255059,2.90769,48.88301
255060,2.61752,48.98497
255061,2.61676,48.98537
255062,2.61563,48.98543
255063,3.03178,48.24912
255064,3.02897,48.25153
255065,3.02539,48.29934
255066,3.02716,48.30065
255067,3.02872,48.30121
255068,3.03058,48.30127
255069,3.0322,48.30153
255070,3.03528,48.30291
255071,3.03853,48.30407
255072,3.04566,48.30608
255073,2.99529,48.31853
255074,2.99585,48.31794
255075,3.04481,48.27139
255076,3.04516,48.27622
255077,3.02606,48.2793
255078,3.02306,48.27954
255079,3.02129,48.279
255080,3.01836,48.27937
255081,3.01476,48.28105
255082,3.01233,48.2818
255083,3.01054,48.28212
255084,3.00826,48.28214
255085,3.00341,48.28161
255086,3.03401,48.3243
255087,3.0332,48.32417
255088,3.03168,48.32458
255089,3.03043,48.32458
255090,3.02687,48.32376
255091,3.02204,48.32203
255092,3.02075,48.32182
255093,3.01703,48.32166
255094,3.01284,48.32077
255095,3.01113,48.31966
255096,2.31692,48.62072
255097,2.31637,48.6219
255098,2.29979,48.61821
255099,2.30487,48.60233
255100,2.30468,48.60196
255101,2.29824,48.61955
255102,2.29925,48.61913
255103,2.29945,48.61924
255104,2.31176,48.60533
255105,2.30111,48.61788
255106,2.29914,48.61884
255107,2.3079,48.62053
255108,2.30781,48.62181
255109,2.30702,48.62199
255110,2.31091,48.62362
255111,2.31045,48.62294
255112,2.31003,48.6239
255113,2.30988,48.62306
255114,2.30911,48.62416
255115,2.30926,48.62321
255116,2.30497,48.60417
255117,2.30452,48.60432
255118,2.46818,48.91905
255119,2.46614,48.91616
255120,2.46925,48.91482
255121,2.46631,48.91478
255122,2.46511,48.91387
255123,2.60019,48.51279
255124,2.59789,48.51304
255125,2.59506,48.51394
255126,2.61478,48.50833
255127,2.61311,48.50714
255128,2.61283,48.50814
255129,2.61224,48.50853
255130,2.45901,48.92967
255131,1.94923,48.40073
255132,1.95038,48.40247
255133,1.95158,48.40592
255134,1.96902,48.35815
255135,1.97288,48.35803
255136,1.97636,48.35752
255137,1.97758,48.35656
255138,1.97996,48.35596
255139,1.98199,48.35504
255140,1.98374,48.35376
255141,1.98545,48.35216
255142,1.98556,48.35182
255143,2.14327,48.40145
255144,2.14341,48.40137
255145,2.14355,48.40152
255146,2.14346,48.40197
255147,2.14392,48.40243
255148,2.1441,48.40286
255149,2.1446,48.40296
255150,2.14273,48.40261
255151,2.378,48.36064
255152,2.37667,48.36087
255153,2.46506,48.91789
255154,2.46431,48.91719
255155,2.46855,48.91878
255156,2.46704,48.91876
255157,2.46632,48.91853
255158,2.46617,48.91805
255159,2.46487,48.9177
255160,2.46366,48.91817
255161,2.46358,48.91832
255162,2.46317,48.91762
255163,2.46431,48.91717
255164,1.92637,49.07759
255165,1.92658,49.07768
255166,1.92591,49.07773
255167,1.92612,49.07794
255168,2.27709,48.92816
255169,2.27735,48.92808
255170,2.46597,48.91347
255171,1.86798,49.08169
255172,2.47228,48.91673
255173,2.47224,48.91624
255174,2.47198,48.91624
255175,2.47193,48.91613
255176,2.47198,48.91613
255177,2.47324,48.91648
255178,2.47413,48.91677
255179,2.47302,48.91675
255180,2.47331,48.91637
255181,2.06071,48.89191
255182,2.06099,48.89206
255183,2.06169,48.89242
255184,2.05566,48.88978
255185,2.05604,48.88957
255186,2.05603,48.89556
255187,2.05632,48.89536
255188,2.05637,48.89508
255189,2.05672,48.89371
255190,2.05762,48.89378
255191,2.05803,48.89066
255192,2.05835,48.89093
255193,2.05875,48.89072
255194,2.05824,48.8928
255195,2.05825,48.89304
255196,2.05854,48.89333
255197,2.30699,48.82385
255198,2.3083,48.82356
255199,2.2273,48.8488
255200,2.24847,48.77067
255201,2.24938,48.77334
255202,2.25006,48.77633
255203,2.27001,48.783
255204,2.24845,48.77054
255205,2.43097,48.91459
255206,2.42238,48.92401
255207,2.42286,48.92449
255208,2.42333,48.92497
255209,2.42307,48.92314
255210,2.41885,48.91977
255211,2.41747,48.92074
255212,2.41594,48.92146
255213,2.58387,48.87485
255214,2.5736,48.87391
255215,2.24888,48.78136
255216,2.24794,48.78192
255217,2.42158,48.92366
255218,2.6145,48.88445
255219,2.61435,48.88452
255220,2.6143,48.88441
255221,2.62081,48.88439
255222,2.61642,48.88217
255223,2.61658,48.88222
255224,2.61452,48.88304
255225,2.6163,48.88226
255226,2.61444,48.88472
255227,2.61406,48.88301
255228,2.61374,48.8831
255229,2.61379,48.88308
255230,2.61751,48.8929
255231,2.61969,48.89183
255232,2.61731,48.89306
255233,2.61738,48.8929
255234,2.61751,48.89272
255235,2.62017,48.89625
255236,2.61998,48.89644
255237,2.61432,48.8995
255238,2.61752,48.89825
255239,2.61416,48.89942
255240,2.59011,48.90766
255241,2.6028,48.9015
255242,2.68632,48.94527
255243,3.03671,49.09941
255244,3.03687,49.10005
255245,3.03695,49.10266
255246,3.03732,49.10312
255247,3.03909,49.10436
255248,2.00928,48.52939
255249,2.00136,48.53255
255250,2.00135,48.53247
255251,2.00132,48.53221
255252,2.1825,48.45022
255253,2.10787,48.45751
255254,2.07433,48.43201
255255,1.82651,48.64299
255256,1.82856,48.63684
255257,1.83025,48.63965
255258,2.16828,48.42791
255259,2.17436,48.89119
255260,3.1478,48.36702
255261,2.14719,48.36551
255262,2.1495,48.36826
255263,1.83735,48.63979
255264,1.83794,48.63971
255265,1.83802,48.63951
255266,1.83718,48.64033
255267,1.8375,48.64117
255268,1.83575,48.64111
255269,1.83622,48.64173
255270,1.83374,48.64059
255271,1.83392,48.64121
255272,1.83381,48.64157
255273,1.95873,48.7195
255274,1.95819,48.71866
255275,1.95823,48.71826
255276,1.95847,48.71796
255277,1.96139,48.71686
255278,1.96425,48.71541
255279,2.13766,48.90646
255280,2.26113,48.62612
255281,2.25903,48.6273
255282,2.2921,48.62291
255283,2.29243,48.62294
255284,2.29215,48.62317
255285,2.29267,48.62297
255286,2.29741,48.62368
255287,2.29509,48.61771
255288,2.24759,48.58244
255289,2.2476,48.5826
255290,2.24897,48.58238
255291,2.24665,48.58243
255292,2.24897,48.58323
255293,2.24746,48.58322
255294,2.23875,48.57378
255295,2.23886,48.57396
255296,2.241,48.5781
255297,2.24016,48.57433
255298,2.23923,48.57443
255299,2.71585,48.30973
255300,2.71549,48.31044
255301,2.71513,48.31088
255302,2.71466,48.31072
255303,2.71504,48.31028
255304,2.45368,48.62789
255305,2.45389,48.62775
255306,2.43351,48.86305
255307,2.4215,48.86347
255308,2.4185,48.9181
255309,2.41842,48.91795
255310,2.41961,48.91927
255311,2.41858,48.91724
255312,2.41851,48.91667
255313,2.42468,48.92961
255314,2.42403,48.93019
255315,2.42252,48.93003
255316,2.41873,48.92836
255317,2.41811,48.92831
255318,2.41848,48.92813
255319,2.41746,48.92722
255320,2.41517,48.92819
255321,2.41235,48.92806
255322,2.4119,48.92755
255323,2.41739,48.92695
255324,2.41851,48.92805
255325,2.42209,48.9265
255326,2.4238,48.92596
255327,2.81269,48.90406
255328,2.81189,48.90386
255329,2.81362,48.90403
255330,2.8132,48.90499
255331,2.81327,48.90483
255332,2.81495,48.90542
255333,2.30137,48.75501
255334,2.31932,48.80202
255335,2.22964,48.72855
255336,1.50262,49.0514
255337,1.50155,49.0516
255338,1.49865,49.05226
255339,1.50208,49.05148
255340,1.50268,49.05233
255341,2.31976,48.87832
255342,2.31998,48.87816
255343,1.52382,49.04557
255344,1.52287,49.04519
255345,1.52466,49.04391
255346,1.52426,49.04476
255347,1.52434,49.0449
255348,2.2291,48.72924
255349,2.22852,48.73134
255350,2.22725,48.73166
255351,2.2286,48.73116
255352,2.27043,48.8072
255353,2.27137,48.80858
255354,2.26581,48.802
255355,2.26617,48.80389
255356,2.22111,48.73057
255357,2.22135,48.73315
255358,2.22203,48.7331
255359,2.21844,48.73324
255360,2.22109,48.73316
255361,2.75531,48.3247
255362,2.7517,48.32386
255363,2.75079,48.32352
255364,2.74796,48.32198
255365,2.68905,48.28083
255366,2.68879,48.2827
255367,2.68857,48.28292
255368,2.68291,48.28235
255369,2.70958,48.30909
255370,2.71086,48.30974
255371,2.71138,48.30984
255372,2.71166,48.30974
255373,2.70797,48.309
255374,1.85144,48.6556
255375,1.85249,48.6557
255376,1.84953,48.65459
255377,1.84952,48.6533
255378,1.849,48.65326
255379,1.85186,48.65352
255380,1.85159,48.65494
255381,1.85262,48.65504
255382,1.85379,48.65656
255383,1.85331,48.65644
255384,1.84987,48.65653
255385,1.85004,48.65591
255386,1.85113,48.65596
255387,1.85142,48.65581
255388,2.21552,48.77141
255389,2.49202,48.77916
255390,2.49171,48.77875
255391,2.49221,48.77934
255392,2.49369,48.78081
255393,2.36292,48.74386
255394,2.5267,48.75603
255395,2.52321,48.75337
255396,2.20999,48.89743
255397,2.3986,48.81752
255398,2.39963,48.81801
255399,2.24831,48.59044
255400,2.24827,48.59052
255401,2.24844,48.5902
255402,2.24837,48.59033
255403,2.24848,48.59012
255404,2.24375,48.58951
255405,2.24392,48.58919
255406,2.24972,48.59107
255407,2.24967,48.59117
255408,2.24991,48.59062
255409,2.26451,48.59222
255410,2.2651,48.59185
255411,2.26435,48.58072
255412,2.26345,48.58148
255413,2.26554,48.59217
255414,2.26568,48.59195
255415,2.26624,48.5917
255416,2.25266,48.58755
255417,2.25448,48.58778
255418,2.25528,48.58807
255419,2.25653,48.58805
255420,2.26025,48.58929
255421,2.25769,48.58905
255422,2.25796,48.58848
255423,2.25225,48.61406
255424,2.25136,48.61433
255425,2.25123,48.61416
255426,2.25154,48.61307
255427,2.25261,48.61459
255428,2.24305,48.61399
255429,2.2432,48.61347
255430,2.26049,48.60433
255431,2.26059,48.60246
255432,2.2609,48.60168
255433,2.25924,48.60277
255434,2.25912,48.60206
255435,2.25934,48.6018
255436,2.25998,48.60171
255437,2.62024,48.51014
255438,2.62045,48.51003
255439,2.64575,48.51961
255440,2.65081,48.51869
255441,1.49418,48.94722
255442,2.12518,49.0179
255443,2.12503,49.01783
255444,2.12497,49.01819
255445,2.12522,49.01825
255446,2.12539,49.01821
255447,2.1251,49.01803
255448,2.64175,48.52021
255449,2.64186,48.51821
255450,2.64328,48.51934
255451,2.11793,49.01044
255452,2.3225,49.14554
255453,2.3205,49.14568
255454,2.25697,48.80315
255455,2.27368,48.82789
255456,2.25638,48.776
255457,2.25592,48.78084
255458,2.25567,48.78082
255459,2.25579,48.78074
255460,2.21414,48.75508
255461,2.22001,48.75326
255462,2.21989,48.75288
255463,2.21949,48.75256
255464,2.22035,48.75197
255465,2.22064,48.75187
255466,2.22054,48.75202
255467,2.22032,48.75191
255468,2.22045,48.75181
255469,2.21575,48.75427
255470,2.21624,48.7538
255471,2.21681,48.75374
255472,2.21712,48.75392
255473,2.21815,48.75406
255474,2.26817,48.59801
255475,2.26799,48.59732
255476,2.26776,48.59721
255477,2.26685,48.5973
255478,2.26613,48.59809
255479,2.2652,48.59821
255480,2.2684,48.59657
255481,2.26844,48.59749
255482,2.26891,48.59841
255483,2.26715,48.59791
255484,2.26651,48.59772
255485,2.26955,48.59457
255486,2.26939,48.59467
255487,2.26994,48.59541
255488,2.26963,48.59498
255489,2.27042,48.59474
255490,2.27138,48.59469
255491,2.27156,48.59535
255492,2.26879,48.59412
255493,2.26819,48.59423
255494,2.26609,48.59444
255495,2.26561,48.59464
255496,2.26672,48.59432
255497,2.26693,48.59452
255498,2.26756,48.59438
255499,2.26727,48.59409
255500,2.42586,48.79004
255501,2.51797,48.85861
255502,2.50719,48.84623
255503,2.50922,48.84136
255504,2.50941,48.84227
255505,2.46808,48.92106
255506,2.4668,48.92216
255507,2.30741,48.81392
255508,2.30915,48.81492
255509,2.31273,48.81607
255510,2.31513,48.816
255511,2.31617,48.81572
255512,2.30792,48.81731
255513,2.2987,48.82237
255514,2.47065,48.9229
255515,2.47073,48.92265
255516,2.47186,48.92456
255517,2.26985,48.63005
255518,2.26964,48.62953
255519,2.28168,48.62488
255520,2.2812,48.62484
255521,2.26625,48.63193
255522,2.26615,48.63184
255523,2.28903,48.59058
255524,2.29051,48.59007
255525,2.22502,48.57654
255526,2.22446,48.57714
255527,2.23859,48.58254
255528,2.23774,48.58246
255529,2.23764,48.58383
255530,2.23703,48.58364
255531,2.23455,48.58186
255532,2.23883,48.58119
255533,2.23778,48.58087
255534,2.23707,48.58135
255535,2.23507,48.5803
255536,2.23635,48.57916
255537,2.23655,48.57882
255538,2.23606,48.5785
255539,2.23671,48.57796
255540,2.23792,48.57843
255541,2.23972,48.57943
255542,2.23981,48.57967
255543,2.23582,48.57756
255544,2.23553,48.57737
255545,2.23804,48.57612
255546,2.23614,48.57714
255547,2.23475,48.58537
255548,2.23457,48.58473
255549,2.23544,48.58353
255550,2.21324,48.5908
255551,2.21316,48.59035
255552,2.21654,48.58759
255553,2.21651,48.58861
255554,2.22482,48.73169
255555,2.22853,48.73271
255556,2.28193,48.84804
255557,2.42773,48.9326
255558,2.42847,48.93231
255559,2.23907,48.78037
255560,2.23916,48.78032
255561,2.21575,48.78429
255562,2.2215,48.78613
255563,2.22105,48.78588
255564,2.20913,48.78154
255565,2.12492,48.84012
255566,2.12519,48.84057
255567,2.12535,48.84051
255568,2.12516,48.84027
255569,2.29209,48.77721
255570,1.67197,48.72003
255571,1.67629,48.71828
255572,1.68019,48.71485
255573,1.68094,48.71478
255574,1.68302,48.71513
255575,1.68446,48.71492
255576,1.68576,48.71511
255577,1.68678,48.71507
255578,1.68835,48.71475
255579,1.69117,48.71349
255580,1.69355,48.71311
255581,2.05273,49.06434
255582,2.05551,49.06408
255583,2.05204,49.06445
255584,2.0658,49.05996
255585,2.06593,49.05977
255586,2.06587,49.05932
255587,2.06596,49.05906
255588,2.06574,49.05884
255589,2.05186,49.06442
255590,2.94033,48.16387
255591,2.11197,49.04188
255592,2.25918,48.77458
255593,2.2592,48.7752
255594,2.25899,48.77527
255595,2.26121,48.77487
255596,2.25977,48.7758
255597,1.94749,48.92841
255598,1.94575,48.929
255599,2.97732,48.34643
255600,2.97648,48.34642
255601,2.44154,49.04843
255602,2.4417,49.04885
255603,2.44238,49.04934
255604,2.44457,49.05036
255605,2.40628,49.06994
255606,2.43566,49.04777
255607,2.43302,49.0491
255608,2.42848,49.0519
255609,2.42536,49.05414
255610,2.42099,49.05766
255611,2.40905,49.0652
255612,2.40541,49.06614
255613,2.43692,49.07048
255614,2.44001,49.07252
255615,2.44016,49.07326
255616,2.4394,49.07521
255617,2.33358,48.63133
255618,2.33602,48.63079
255619,2.33632,48.63098
255620,2.33448,48.63174
255621,2.33509,48.63214
255622,2.33586,48.63172
255623,2.33686,48.631
255624,2.33635,48.63054
255625,2.25298,48.5912
255626,2.25276,48.59116
255627,1.94506,48.86618
255628,1.94511,48.86641
255629,1.94548,48.86654
255630,2.2572,48.6062
255631,2.25736,48.60662
255632,2.2571,48.607
255633,2.25818,48.60688
255634,2.25715,48.6073
255635,2.25668,48.60741
255636,2.25657,48.60792
255637,2.25785,48.60609
255638,2.2581,48.60646
255639,2.2143,48.57969
255640,2.21486,48.57879
255641,2.25423,48.59073
255642,2.25426,48.59065
255643,2.25448,48.59016
255644,2.26816,48.59416
255645,2.2679,48.59399
255646,2.26718,48.59408
255647,2.26684,48.5943
255648,2.26651,48.59504
255649,2.26813,48.59425
255650,2.26807,48.59423
255651,2.26808,48.59417
255652,2.26819,48.59419
255653,2.26763,48.59358
255654,2.26798,48.59382
255655,2.26675,48.59303
255656,2.26723,48.59314
255657,2.26645,48.59333
255658,2.26631,48.59358
255659,2.26652,48.59337
255660,2.26646,48.59327
255661,2.26661,48.59327
255662,2.26662,48.59333
255663,2.26662,48.59328
255664,2.26679,48.59296
255665,2.2665,48.59325
255666,2.26602,48.59312
255667,2.26656,48.59337
255668,2.26742,48.59371
255669,2.25563,48.59184
255670,2.49654,49.04249
255671,2.49632,49.04326
255672,2.50201,49.03869
255673,2.50211,49.03879
255674,2.50221,49.03874
255675,2.50998,49.0416
255676,2.50796,49.04003
255677,2.50888,49.03991
255678,2.5094,49.04165
255679,2.50898,49.0402
255680,2.46298,49.02427
255681,2.46259,49.02458
255682,2.51365,49.04525
255683,2.51295,49.0459
255684,2.51393,49.04618
255685,2.51429,49.04612
255686,2.51335,49.04543
255687,2.22155,48.74508
255688,2.21983,48.74642
255689,2.20984,48.75756
255690,2.11744,48.69879
255691,2.11759,48.69899
255692,2.31197,48.81987
255693,2.30699,48.9519
255694,2.78951,49.08288
255695,2.78941,49.08146
255696,2.5109,48.99928
255697,2.51255,48.99991
255698,2.50909,49.00398
255699,2.50787,49.00205
255700,2.37217,48.73119
255701,2.36983,48.73569
255702,2.36882,48.73545
255703,2.37004,48.73602
255704,2.36989,48.73632
255705,2.36977,48.73831
255706,2.51011,48.99898
255707,2.5084,48.99844
255708,2.50737,48.99792
255709,2.50837,48.99886
255710,2.35397,48.67245
255711,2.35268,48.67338
255712,2.35541,48.67055
255713,2.24634,48.58781
255714,2.24624,48.58887
255715,2.30931,48.65692
255716,2.30908,48.65695
255717,2.3092,48.65719
255718,2.43928,48.53115
255719,2.43965,48.53188
255720,2.44,48.5319
255721,2.23993,48.67843
255722,2.24338,48.68028
255723,2.24224,48.6797
255724,2.2415,48.67884
255725,2.24086,48.6787
255726,2.23976,48.67883
255727,2.22485,48.67303
255728,2.22463,48.67276
255729,2.22482,48.67271
255730,2.2243,48.67232
255731,2.22462,48.67247
255732,2.22446,48.67255
255733,2.22594,48.67433
255734,2.22474,48.67248
255735,2.22487,48.67257
255736,2.55432,48.61718
255737,2.55296,48.61526
255738,2.2802,48.81125
255739,2.28074,48.8118
255740,1.94152,48.81645
255741,1.94174,48.81627
255742,1.94165,48.81595
255743,1.94309,48.81708
255744,1.94311,48.81661
255745,1.94225,48.81631
255746,1.9421,48.81599
255747,2.19628,48.86719
255748,2.19649,48.86768
255749,2.19635,48.8677
255750,2.19501,48.86737
255751,2.19496,48.86718
255752,2.19616,48.86683
255753,2.1948,48.86661
255754,2.19508,48.86657
255755,2.19544,48.86714
255756,2.19589,48.86724
255757,2.63952,48.83941
255758,2.63922,48.83989
255759,2.24235,48.73086
255760,2.24154,48.73106
255761,2.24299,48.73024
255762,2.24288,48.73041
255763,2.24284,48.73126
255764,2.25598,48.72523
255765,2.25632,48.7256
255766,2.25662,48.72594
255767,2.25706,48.72641
255768,2.43869,48.94269
255769,2.4436,48.94341
255770,2.43485,48.94088
255771,2.43871,48.94006
255772,2.43977,48.94
255773,2.44297,48.94013
255774,2.43511,48.94093
255775,2.2212,48.73055
255776,2.22178,48.73808
255777,2.43409,48.94372
255778,2.21973,48.74714
255779,2.21925,48.74762
255780,2.2184,48.74785
255781,2.21759,48.74841
255782,2.21635,48.74896
255783,2.44121,48.94669
255784,2.44151,48.94717
255785,2.21455,48.78341
255786,2.21552,48.78382
255787,2.21365,48.78341
255788,2.44773,48.95247
255789,2.44821,48.95986
255790,2.45123,48.9484
255791,2.45268,48.94573
255792,2.26583,48.78282
255793,2.26248,48.77994
255794,2.26315,48.78039
255795,2.4936,48.71833
255796,2.49415,48.71915
255797,2.5101,48.71606
255798,2.5089,48.71571
255799,2.50849,48.71513
255800,2.50932,48.71524
255801,2.50873,48.71509
255802,2.50826,48.71515
255803,2.50735,48.71488
255804,2.43422,48.57812
255805,2.43424,48.57731
255806,2.43424,48.57722
255807,2.37975,48.65868
255808,2.37925,48.6583
255809,2.3797,48.658
255810,2.22816,48.59142
255811,2.22763,48.59148
255812,2.23703,48.59096
255813,2.23696,48.59141
255814,2.22153,48.58402
255815,2.22156,48.58393
255816,2.23742,48.59466
255817,2.22853,48.59185
255818,2.22856,48.59196
255819,2.57629,49.07301
255820,2.57689,49.07268
255821,2.57741,49.07183
255822,2.57445,49.07024
255823,2.57697,49.07258
255824,2.57642,49.07241
255825,2.57562,49.07186
255826,2.44019,48.77065
255827,2.44027,48.77029
255828,2.44024,48.77104
255829,2.49125,48.77827
255830,2.54734,48.83394
255831,2.54782,48.83376
255832,2.25915,48.78865
255833,2.25887,48.7892
255834,2.20022,48.95287
255835,1.8231,48.51575
255836,1.82916,48.51895
255837,1.83084,48.52062
255838,1.83142,48.52152
255839,2.67964,48.91215
255840,2.37804,48.88885
255841,2.07699,48.76969
255842,2.07692,48.76979
255843,2.07739,48.77028
255844,2.10683,48.89531
255845,2.10695,48.89548
255846,2.35136,48.67289
255847,2.37183,48.69822
255848,2.28211,48.83874
255849,2.28204,48.83853
255850,2.35205,48.664
255851,2.34509,48.66142
255852,2.34461,48.66154
255853,2.40731,48.55054
255854,2.40307,48.54781
255855,2.55733,48.90558
255856,2.55768,48.90558
255857,2.55826,48.90591
255858,2.49431,48.84811
255859,2.49496,48.84851
255860,2.49329,48.84417
255861,2.4887,48.95487
255862,2.48932,48.9554
255863,2.57628,48.72835
255864,2.57651,48.72817
255865,2.39704,48.34847
255866,2.39595,48.34845
255867,2.06281,48.87319
255868,2.19868,48.88885
255869,2.49406,48.81787
255870,2.4947,48.81924
255871,2.18257,48.87318
255872,2.18352,48.87447
255873,2.18517,48.87588
255874,2.18248,48.87315
255875,2.18159,48.8735
255876,2.4949,48.81962
255877,2.4954,48.82048
255878,2.18141,48.87343
255879,2.1793,48.87343
255880,2.49455,48.82235
255881,2.49409,48.82295
255882,2.49259,48.81968
255883,2.49091,48.81999
255884,2.49012,48.81888
255885,2.2395,48.72716
255886,2.24057,48.72708
255887,2.3677,48.7716
255888,2.36731,48.77149
255889,2.36681,48.77207
255890,2.36765,48.7724
255891,2.24376,48.60861
255892,2.24364,48.60987
255893,2.24263,48.61167
255894,2.24237,48.61383
255895,2.24352,48.61015
255896,2.24527,48.61034
255897,2.24634,48.6085
255898,2.24688,48.61022
255899,2.24756,48.61128
255900,2.25171,48.61534
255901,2.33762,48.48026
255902,2.63049,48.93603
255903,2.63378,48.93422
255904,2.62191,48.93641
255905,2.62283,48.93667
255906,2.62391,48.93656
255907,2.62768,48.93613
255908,2.62829,48.93608
255909,2.62942,48.93592
255910,2.36396,48.7625
255911,2.36336,48.7622
255912,2.46737,48.95009
255913,2.4671,48.95035
255914,2.47619,48.93944
